latitude,longitude,depth,d13C,datasetNam,Core,speciesNam,age_calkaB,d18O
-54.310000000000002,3.230000000000000,486.000000000000000,0.520000000000000,M12,2095-1,"Cib spp, cib",NaN,nan
-54.020000000000003,11.100000000000000,3570.000000000000000,0.630000000000000,M12,1442-1,"Cib spp, cib",NaN,nan
-53.969999999999999,-48.090000000000003,4028.000000000000000,0.250000000000000,M12,2517-5,"Cib spp, cib",NaN,nan
-53.710000000000001,-43.009999999999998,2563.000000000000000,0.540000000000000,M12,2513-1,"Cib spp, cib",NaN,nan
-53.670000000000002,-43.770000000000003,2542.000000000000000,0.460000000000000,M12,2514-3,"Cib spp, cib",NaN,nan
-53.539999999999999,-45.289999999999999,3471.000000000000000,0.140000000000000,M12,2515-2,"Cib spp, cib",NaN,nan
-53.250000000000000,-51.460000000000001,2362.000000000000000,0.820000000000000,M12,2518-2,"Cib spp, cib",NaN,nan
-53.219999999999999,-59.100000000000001,596.000000000000000,0.870000000000000,M12,2519-1,"Cib spp, cib",NaN,nan
-53.140000000000001,-61.579999999999998,482.000000000000000,1.600000000000000,M12,2520-1,"Cib spp, cib",NaN,nan
-53.079999999999998,-3.320000000000000,2388.000000000000000,-0.320000000000000,M12,2102-1,"Cib spp, cib",NaN,nan
-52.590000000000003,4.470000000000000,3298.000000000000000,0.160000000000000,M12,1768-1,"Cib spp, cib",NaN,nan
-52.210000000000001,9.490000000000000,3202.000000000000000,0.420000000000000,M12,1653-2,"Cib spp, cib",NaN,nan
-51.979999999999997,15.029999999999999,2314.000000000000000,-0.190000000000000,M12,1436-1,"Cib spp, cib",NaN,nan
-51.829999999999998,4.860000000000000,3749.000000000000000,0.080000000000000,M12,1765-1,"Cib spp, cib",NaN,nan
-51.670000000000002,-26.530000000000001,3394.000000000000000,0.550000000000000,M12,2508-1,"Cib spp, cib",NaN,nan
-51.530000000000001,-31.370000000000001,3642.000000000000000,0.390000000000000,M12,2271-1,"Cib spp, cib",NaN,nan
-51.409999999999997,-25.699999999999999,2990.000000000000000,0.820000000000000,M12,2506-1,"Cib spp, cib",NaN,nan
-51.369999999999997,-26.199999999999999,3275.000000000000000,0.470000000000000,M12,2507-1,"Cib spp, cib",NaN,nan
-50.950000000000003,-7.500000000000000,2516.000000000000000,0.350000000000000,M12,1775-5,"Cib spp, cib",NaN,nan
-50.869999999999997,5.710000000000000,3874.000000000000000,0.260000000000000,M12,1764-2,"Cib spp, cib",NaN,nan
-50.750000000000000,-24.320000000000000,4473.000000000000000,0.750000000000000,M12,2503-1,"Cib spp, cib",NaN,nan
-50.149999999999999,5.760000000000000,3717.000000000000000,0.040000000000000,M12,1759-1,"Cib spp, cib",NaN,nan
-49.729999999999997,-34.350000000000001,5131.000000000000000,0.610000000000000,M12,2268-6,"Cib spp, cib",NaN,nan
-49.729999999999997,-8.770000000000000,3161.000000000000000,0.200000000000000,M12,1776-6,"Cib spp, cib",NaN,nan
-49.130000000000003,6.710000000000000,3451.000000000000000,0.230000000000000,M12,2087-1,"Cib spp, cib",NaN,nan
-49.009999999999998,-12.699999999999999,3361.000000000000000,0.780000000000000,M12,1778-1,"Cib spp, cib",NaN,nan
-48.909999999999997,-57.880000000000003,569.000000000000000,1.830000000000000,M12,2723-2,"Cib spp, cib",NaN,nan
-48.899999999999999,6.730000000000000,3803.000000000000000,0.160000000000000,M12,1756-6,"Cib spp, cib",NaN,nan
-48.689999999999998,-2.850000000000000,3618.000000000000000,-0.550000000000000,M12,2105-2,"Cib spp, cib",NaN,nan
-48.390000000000001,-56.930000000000000,1405.000000000000000,0.820000000000000,M12,2726-3,"Cib spp, cib",NaN,nan
-48.320000000000000,7.760000000000000,649.000000000000000,0.920000000000000,M12,2086-3,"Cib spp, cib",NaN,nan
-48.119999999999997,-56.359999999999999,2488.000000000000000,0.850000000000000,M12,2725-2,"Cib spp, cib",NaN,nan
-48.009999999999998,-56.539999999999999,2819.000000000000000,0.470000000000000,M12,2727-1,"Cib spp, cib",NaN,nan
-47.960000000000001,-56.180000000000000,4799.000000000000000,0.410000000000000,M12,2724-7,"Cib spp, cib",NaN,nan
-47.789999999999999,7.100000000000000,4263.000000000000000,0.410000000000000,M12,1755-1,"Cib spp, cib",NaN,nan
-47.619999999999997,-15.420000000000000,3336.000000000000000,0.260000000000000,M12,2500-7,"Cib spp, cib",NaN,nan
-47.439999999999998,-60.090000000000003,684.000000000000000,1.090000000000000,M12,2719-2,"Cib spp, cib",NaN,nan
-47.329999999999998,-58.619999999999997,2383.000000000000000,0.920000000000000,M12,2722-2,"Cib spp, cib",NaN,nan
-47.310000000000002,-58.969999999999999,2991.000000000000000,0.320000000000000,M12,2718-1,"Cib spp, cib",NaN,nan
-47.159999999999997,-56.490000000000002,4495.000000000000000,0.560000000000000,M12,2717-8,"Cib spp, cib",NaN,nan
-47.030000000000001,7.960000000000000,1664.000000000000000,0.350000000000000,M12,2084-2,"Cib spp, cib",NaN,nan
-46.770000000000003,7.590000000000000,2476.000000000000000,0.210000000000000,M12,1754-2,"Cib spp, cib",NaN,nan
-46.509999999999998,-15.330000000000000,3176.000000000000000,0.800000000000000,M12,2499-1,"Cib spp, cib",NaN,nan
-46.369999999999997,7.040000000000000,1955.000000000000000,0.530000000000000,M12,2083-1,"Cib spp, cib",NaN,nan
-45.850000000000001,-56.810000000000002,4964.000000000000000,0.670000000000000,M12,2251-1,"Cib spp, cib",NaN,nan
-45.619999999999997,9.609999999999999,4507.000000000000000,0.290000000000000,M12,1752-5,"Cib spp, cib",NaN,nan
-45.100000000000001,-57.939999999999998,3215.000000000000000,0.530000000000000,M12,2250-6,"Cib spp, cib",NaN,nan
-44.960000000000001,-5.970000000000000,4323.000000000000000,0.620000000000000,M12,2491-4,"Cib spp, cib",NaN,nan
-44.500000000000000,10.480000000000000,4770.000000000000000,0.390000000000000,M12,1751-2,"Cib spp, cib",NaN,nan
-44.210000000000001,-51.420000000000002,5691.000000000000000,0.760000000000000,M12,2731-1,"Cib spp, cib",NaN,nan
-43.990000000000002,-56.969999999999999,4643.000000000000000,0.550000000000000,M12,2729-1,"Cib spp, cib",NaN,nan
-43.899999999999999,-57.659999999999997,3277.000000000000000,0.000000000000000,M12,2715-1,"Cib spp, cib",NaN,nan
-43.869999999999997,-58.000000000000000,2361.000000000000000,0.200000000000000,M12,2714-5,"Cib spp, cib",NaN,nan
-43.670000000000002,-59.329999999999998,1228.000000000000000,0.940000000000000,M12,2712-2,"Cib spp, cib",NaN,nan
-43.640000000000001,-59.439999999999998,755.000000000000000,-0.210000000000000,M12,2711-2,"Cib spp, cib",NaN,nan
-43.170000000000002,-4.050000000000000,4197.000000000000000,0.630000000000000,M12,2492-1,"Cib spp, cib",NaN,nan
-42.890000000000001,-6.020000000000000,4174.000000000000000,0.430000000000000,M12,2493-3,"Cib spp, cib",NaN,nan
-42.880000000000003,8.970000000000002,3795.000000000000000,0.590000000000000,M12,2489-4,"Cib spp, cib",NaN,nan
-42.689999999999998,12.180000000000000,4753.000000000000000,-0.240000000000000,M12,1750-7,"Cib spp, cib",NaN,nan
-42.689999999999998,12.190000000000000,4794.000000000000000,-0.020000000000000,M12,2081-1,"Cib spp, cib",NaN,nan
-42.369999999999997,-55.539999999999999,4740.000000000000000,0.350000000000000,M12,2706-6,"Cib spp, cib",NaN,nan
-41.939999999999998,-56.320000000000000,3167.000000000000000,0.790000000000000,M12,2707-4,"Cib spp, cib",NaN,nan
-41.850000000000001,0.090000000000000,912.000000000000000,1.230000000000000,M12,2106-1,"Cib spp, cib",NaN,nan
-41.539999999999999,-57.060000000000002,1078.000000000000000,1.110000000000000,M12,2709-7,"Cib spp, cib",NaN,nan
-41.420000000000002,-57.299999999999997,396.000000000000000,1.230000000000000,M12,2708-6,"Cib spp, cib",NaN,nan
-41.399999999999999,13.109999999999999,3012.000000000000000,0.980000000000000,M12,2079-2,"Cib spp, cib",NaN,nan
-41.130000000000003,13.480000000000000,2086.000000000000000,0.230000000000000,M12,2076-1,"Cib spp, cib",NaN,nan
-40.810000000000002,13.730000000000000,3129.000000000000000,0.390000000000000,M12,2075-3,"Cib spp, cib",NaN,nan
-39.289999999999999,-54.340000000000003,2295.000000000000000,-0.020000000000000,M12,2734-2,"Cib spp, cib",NaN,nan
-39.240000000000002,-53.359999999999999,4501.000000000000000,-0.160000000000000,M12,2705-7,"Cib spp, cib",NaN,nan
-38.930000000000000,-53.930000000000000,3244.000000000000000,0.680000000000000,M12,2704-1,"Cib spp, cib",NaN,nan
-38.509999999999998,-54.200000000000003,1187.000000000000000,1.150000000000000,M12,2703-7,"Cib spp, cib",NaN,nan
-37.810000000000002,-55.020000000000003,588.000000000000000,1.250000000000000,M12,2701-3,"Cib spp, cib",NaN,nan
-35.820000000000000,18.100000000000001,2942.000000000000000,0.650000000000000,M12,2487-2,"Cib spp, cib",NaN,nan
65.849999999999994,-4.070000000000001,3758.000000000000000,1.310000000000000,M13,2656-2,"Cib spp, cib",NaN,nan
67.109999999999999,-18.910000000000000,450.000000000000000,0.940000000000000,M13,1670-1,"Cib spp, cib",NaN,nan
67.150000000000006,-18.920000000000002,441.000000000000000,1.230000000000000,M13,1669-7,"Cib spp, cib",NaN,nan
67.219999999999999,-18.969999999999999,461.000000000000000,1.090000000000000,M13,1668-1,"Cib spp, cib",NaN,nan
67.870000000000005,-21.760000000000002,778.000000000000000,1.010000000000000,M13,2644-2,"Cib spp, cib",NaN,nan
68.390000000000001,-21.390000000000001,1001.000000000000000,0.850000000000000,M13,2645-5,"Cib spp, cib",NaN,nan
68.560000000000002,-21.449999999999999,1115.000000000000000,1.250000000000000,M13,2646-2,"Cib spp, cib",NaN,nan
68.780000000000001,-21.059999999999999,1375.000000000000000,1.100000000000000,M13,2647-5,"Cib spp, cib",NaN,nan
68.829999999999998,-20.829999999999998,1464.000000000000000,1.250000000000000,M13,1951-2,"Cib spp, cib",NaN,nan
68.890000000000001,-20.930000000000000,1470.000000000000000,1.250000000000000,M13,1950-1,"Cib spp, cib",NaN,nan
68.989999999999995,-21.170000000000002,1091.000000000000000,1.370000000000000,M13,1949-2,"Cib spp, cib",NaN,nan
69.069999999999993,-21.280000000000001,651.000000000000000,1.580000000000000,M13,1948-1,"Cib spp, cib",NaN,nan
69.599999999999994,-22.359999999999999,320.000000000000000,0.970000000000000,M13,1946-1,"Cib spp, cib",NaN,nan
70.120000000000005,-18.840000000000000,889.000000000000000,1.300000000000000,M13,1725-1,"Cib spp, cib",NaN,nan
70.120000000000005,-18.640000000000001,1187.000000000000000,1.350000000000000,M13,1726-2,"Cib spp, cib",NaN,nan
70.120000000000005,-17.690000000000001,1623.000000000000000,1.260000000000000,M13,1730-1,"Cib spp, cib",NaN,nan
70.180000000000007,-22.739999999999998,550.000000000000000,1.230000000000000,M13,1944-1,"Cib spp, cib",NaN,nan
70.250000000000000,-23.780000000000001,584.000000000000000,1.130000000000000,M13,1945-1,"Cib spp, cib",NaN,nan
70.250000000000000,-20.390000000000001,328.000000000000000,0.620000000000000,M13,1709-1,"Cib spp, cib",NaN,nan
70.349999999999994,-22.469999999999999,387.000000000000000,0.990000000000000,M13,1928-1,"Cib spp, cib",NaN,nan
70.409999999999997,-27.739999999999998,775.000000000000000,1.520000000000000,M13,1934-2,"Cib spp, cib",NaN,nan
70.480000000000004,-24.670000000000002,510.000000000000000,1.100000000000000,M13,1942-1,"Cib spp, cib",NaN,nan
70.500000000000000,-17.750000000000000,1657.000000000000000,1.210000000000000,M13,1731-1,"Cib spp, cib",NaN,nan
70.579999999999998,-24.329999999999998,277.000000000000000,0.960000000000000,M13,1931-1,"Cib spp, cib",NaN,nan
70.659999999999997,-19.600000000000001,385.000000000000000,1.200000000000000,M13,1732-1,"Cib spp, cib",NaN,nan
70.840000000000003,-24.960000000000001,358.000000000000000,1.200000000000000,M13,1941-1,"Cib spp, cib",NaN,nan
70.930000000000007,-24.980000000000000,362.000000000000000,1.280000000000000,M13,1940-1,"Cib spp, cib",NaN,nan
71.150000000000006,-25.539999999999999,773.000000000000000,1.090000000000000,M13,2651-3,"Cib spp, cib",NaN,nan
71.480000000000004,-20.500000000000000,256.000000000000000,1.070000000000000,M13,1923-1,"Cib spp, cib",NaN,nan
71.489999999999995,-18.280000000000001,1495.000000000000000,1.210000000000000,M13,1926-2,"Cib spp, cib",NaN,nan
71.500000000000000,-19.190000000000001,279.000000000000000,1.310000000000000,M13,1924-2,"Cib spp, cib",NaN,nan
71.500000000000000,-18.719999999999999,812.000000000000000,1.370000000000000,M13,1925-1,"Cib spp, cib",NaN,nan
71.500000000000000,-17.149999999999999,1735.000000000000000,1.280000000000000,M13,1927-1,"Cib spp, cib",NaN,nan
71.780000000000001,-27.680000000000000,1507.000000000000000,1.140000000000000,M13,1938-1,"Cib spp, cib",NaN,nan
71.810000000000002,-12.570000000000000,1298.000000000000000,1.190000000000000,M13,1708-1,"Cib spp, cib",NaN,nan
71.969999999999999,14.720000000000001,1265.000000000000000,1.080000000000000,M13,"28","Cib spp, cib",NaN,nan
72.000000000000000,14.730000000000000,1287.000000000000000,0.940000000000000,M13,013-2,"Cib spp, cib",NaN,nan
72.090000000000003,-22.870000000000001,428.000000000000000,1.100000000000000,M13,2638-6,"Cib spp, cib",NaN,nan
72.390000000000001,-24.140000000000001,413.000000000000000,0.790000000000000,M13,2639-2,"Cib spp, cib",NaN,nan
72.620000000000005,-13.840000000000000,2118.000000000000000,1.230000000000000,M13,1707-1,"Cib spp, cib",NaN,nan
72.659999999999997,-17.850000000000001,277.000000000000000,1.360000000000000,M13,1700-1,"Cib spp, cib",NaN,nan
72.859999999999999,-24.590000000000000,338.000000000000000,0.740000000000000,M13,2637-3,"Cib spp, cib",NaN,nan
73.000000000000000,-24.699999999999999,332.000000000000000,1.090000000000000,M13,2636-2,"Cib spp, cib",NaN,nan
73.069999999999993,-25.050000000000001,451.000000000000000,0.760000000000000,M13,2635-5,"Cib spp, cib",NaN,nan
73.069999999999993,-23.320000000000000,334.000000000000000,0.650000000000000,M13,2640-3,"Cib spp, cib",NaN,nan
73.120000000000005,-15.680000000000000,2009.000000000000000,1.010000000000000,M13,2627-5,"Cib spp, cib",NaN,nan
73.150000000000006,-19.480000000000000,469.000000000000000,1.090000000000000,M13,2641-5,"Cib spp, cib",NaN,nan
73.159999999999997,-18.070000000000000,287.000000000000000,1.290000000000000,M13,2630-7,"Cib spp, cib",NaN,nan
73.159999999999997,-16.480000000000000,850.000000000000000,1.240000000000000,M13,2629-2,"Cib spp, cib",NaN,nan
73.159999999999997,-15.970000000000001,1702.000000000000000,1.190000000000000,M13,2628-2,"Cib spp, cib",NaN,nan
73.180000000000007,-22.190000000000001,429.000000000000000,0.840000000000000,M13,2631-2,"Cib spp, cib",NaN,nan
73.439999999999998,-25.190000000000001,471.000000000000000,0.890000000000000,M13,2634-5,"Cib spp, cib",NaN,nan
73.480000000000004,-24.609999999999999,284.000000000000000,1.200000000000000,M13,2633-1,"Cib spp, cib",NaN,nan
73.739999999999995,-14.880000000000001,1777.000000000000000,1.220000000000000,M13,1737-2,"Cib spp, cib",NaN,nan
73.750000000000000,-10.480000000000000,3050.000000000000000,1.330000000000000,M13,1697-2,"Cib spp, cib",NaN,nan
74.180000000000007,-0.390000000000000,3257.000000000000000,1.230000000000000,M13,2613-1,"Cib spp, cib",NaN,nan
74.189999999999998,-14.470000000000001,877.000000000000000,1.350000000000000,M13,1698-2,"Cib spp, cib",NaN,nan
74.250000000000000,-10.060000000000000,3011.000000000000000,1.320000000000000,M13,1706-1,"Cib spp, cib",NaN,nan
74.430000000000007,-15.310000000000000,311.000000000000000,1.340000000000000,M13,1699-1,"Cib spp, cib",NaN,nan
74.790000000000006,-17.629999999999999,329.000000000000000,1.090000000000000,M13,2624-7,"Cib spp, cib",NaN,nan
74.810000000000002,-18.730000000000000,274.000000000000000,0.490000000000000,M13,1916-2,"Cib spp, cib",NaN,nan
74.819999999999993,17.570000000000000,297.000000000000000,0.460000000000000,M13,1241-3,"Cib spp, cib",NaN,nan
74.950000000000003,-19.289999999999999,410.000000000000000,0.890000000000000,M13,2621-3,"Cib spp, cib",NaN,nan
74.959999999999994,-4.020000000000000,3550.000000000000000,1.450000000000000,M13,1742-2,"Cib spp, cib",NaN,nan
75.000000000000000,-11.859999999999999,1927.000000000000000,1.430000000000000,M13,1919-1,"Cib spp, cib",NaN,nan
75.000000000000000,-11.090000000000000,2687.000000000000000,1.290000000000000,M13,1920-2,"Cib spp, cib",NaN,nan
75.000000000000000,-10.600000000000000,3065.000000000000000,1.090000000000000,M13,1921-1,"Cib spp, cib",NaN,nan
75.000000000000000,-9.770000000000000,3227.000000000000000,1.200000000000000,M13,1702-1,"Cib spp, cib",NaN,nan
75.000000000000000,-8.770000000000000,3355.000000000000000,1.280000000000000,M13,1922-2,"Cib spp, cib",NaN,nan
75.000000000000000,-7.200000000000000,3401.000000000000000,1.230000000000000,M13,2616-7,"Cib spp, cib",NaN,nan
75.099999999999994,-20.989999999999998,362.000000000000000,1.130000000000000,M13,2618-1,"Cib spp, cib",NaN,nan
75.329999999999998,-11.560000000000000,1083.000000000000000,1.380000000000000,M13,1738-3,"Cib spp, cib",NaN,nan
75.500000000000000,13.330000000000000,1297.000000000000000,1.100000000000000,M13,1242-2,"Cib spp, cib",NaN,nan
75.989999999999995,17.199999999999999,331.000000000000000,1.120000000000000,M13,2116-1,"Cib spp, cib",NaN,nan
76.000000000000000,16.559999999999999,333.000000000000000,0.970000000000000,M13,1243-3,"Cib spp, cib",NaN,nan
76.430000000000007,21.750000000000000,266.000000000000000,-0.040000000000000,M13,067-6,"Cib spp, cib",NaN,nan
76.480000000000004,-7.230000000000000,1104.000000000000000,1.380000000000000,M13,2411-2,"Cib spp, cib",NaN,nan
76.569999999999993,-7.460000000000000,583.000000000000000,1.300000000000000,M13,2412-2,"Cib spp, cib",NaN,nan
76.790000000000006,-5.390000000000000,1695.000000000000000,1.260000000000000,M13,1743-2,"Cib spp, cib",NaN,nan
77.170000000000002,-10.480000000000000,486.000000000000000,1.090000000000000,M13,2413-3,"Cib spp, cib",NaN,nan
77.349999999999994,11.270000000000000,603.000000000000000,0.960000000000000,M13,1262-2,"Cib spp, cib",NaN,nan
77.379999999999995,10.580000000000000,1291.000000000000000,0.960000000000000,M13,1261-2,"Cib spp, cib",NaN,nan
77.750000000000000,-1.000000000000000,3075.000000000000000,1.290000000000000,M13,1745-5,"Cib spp, cib",NaN,nan
77.989999999999995,-4.550000000000000,2083.000000000000000,1.390000000000000,M13,1747-2,"Cib spp, cib",NaN,nan
78.069999999999993,12.300000000000001,259.000000000000000,0.790000000000000,M13,1270-2,"Cib spp, cib",NaN,nan
78.129999999999995,13.820000000000000,416.000000000000000,1.260000000000000,M13,1267-2,"Cib spp, cib",NaN,nan
78.250000000000000,8.820000000000000,1400.000000000000000,1.280000000000000,M13,1272-2,"Cib spp, cib",NaN,nan
78.250000000000000,9.300000000000001,600.000000000000000,1.050000000000000,M13,1273-2,"Cib spp, cib",NaN,nan
78.250000000000000,9.380000000000001,430.000000000000000,1.010000000000000,M13,1274-3,"Cib spp, cib",NaN,nan
78.250000000000000,10.170000000000000,297.000000000000000,0.910000000000000,M13,1275-2,"Cib spp, cib",NaN,nan
78.349999999999994,15.250000000000000,256.000000000000000,0.370000000000000,M13,1266-2,"Cib spp, cib",NaN,nan
78.409999999999997,1.060000000000000,1195.000000000000000,1.220000000000000,M13,1704-3,"Cib spp, cib",NaN,nan
78.579999999999998,9.020000000000000,601.000000000000000,1.000000000000000,M13,1278-2,"Cib spp, cib",NaN,nan
78.579999999999998,9.420000000000000,403.000000000000000,0.760000000000000,M13,1277-3,"Cib spp, cib",NaN,nan
78.599999999999994,8.680000000000000,787.000000000000000,1.040000000000000,M13,1280-2,"Cib spp, cib",NaN,nan
78.620000000000005,5.050000000000000,2349.000000000000000,0.960000000000000,M13,108-1,"Cib spp, cib",NaN,nan
78.670000000000002,32.140000000000001,283.000000000000000,0.820000000000000,M13,2150-1,"Cib spp, cib",NaN,nan
78.780000000000001,5.330000000000000,2460.000000000000000,1.130000000000000,M13,112-2,"Cib spp, cib",NaN,nan
78.920000000000002,5.000000000000000,2635.000000000000000,1.150000000000000,M13,113-2,"Cib spp, cib",NaN,nan
78.930000000000007,6.820000000000000,1400.000000000000000,0.670000000000000,M13,1282-2,"Cib spp, cib",NaN,nan
78.930000000000007,9.600000000000000,250.000000000000000,0.660000000000000,M13,1290-2,"Cib spp, cib",NaN,nan
78.950000000000003,8.300000000000002,812.000000000000000,1.130000000000000,M13,1283-2,"Cib spp, cib",NaN,nan
78.950000000000003,8.430000000000000,604.000000000000000,1.060000000000000,M13,1284-2,"Cib spp, cib",NaN,nan
78.969999999999999,11.800000000000001,308.000000000000000,0.330000000000000,M13,1288-2,"Cib spp, cib",NaN,nan
78.989999999999995,5.940000000000000,2021.000000000000000,1.230000000000000,M13,2117-1,"Cib spp, cib",NaN,nan
79.019999999999996,8.369999999999999,1203.000000000000000,0.850000000000000,M13,1279-2,"Cib spp, cib",NaN,nan
79.019999999999996,10.730000000000000,337.000000000000000,1.030000000000000,M13,2121-1,"Cib spp, cib",NaN,nan
79.060000000000002,-5.620000000000000,912.000000000000000,1.000000000000000,M13,2888-1,"Cib spp, cib",NaN,nan
79.060000000000002,3.480000000000000,4090.000000000000000,1.230000000000000,M13,122-2,"Cib spp, cib",NaN,nan
79.060000000000002,3.580000000000000,3561.000000000000000,1.290000000000000,M13,121-2,"Cib spp, cib",NaN,nan
79.060000000000002,3.650000000000000,3136.000000000000000,1.150000000000000,M13,114-2,"Cib spp, cib",NaN,nan
79.060000000000002,3.690000000000000,3074.000000000000000,1.260000000000000,M13,415-1,"Cib spp, cib",NaN,nan
79.060000000000002,8.150000000000000,902.000000000000000,1.130000000000000,M13,2119-3,"Cib spp, cib",NaN,nan
79.069999999999993,4.130000000000000,2502.000000000000000,1.190000000000000,M13,430-1,"Cib spp, cib",NaN,nan
79.069999999999993,4.840000000000000,2051.000000000000000,1.080000000000000,M13,100-2,"Cib spp, cib",NaN,nan
79.079999999999998,-4.750000000000000,1509.000000000000000,1.400000000000000,M13,2889-2,"Cib spp, cib",NaN,nan
79.079999999999998,4.080000000000000,2508.000000000000000,1.210000000000000,M13,117-1,"Cib spp, cib",NaN,nan
79.109999999999999,4.610000000000000,1913.000000000000000,1.000000000000000,M13,439-1,"Cib spp, cib",NaN,nan
79.129999999999995,4.900000000000000,1554.000000000000000,0.910000000000000,M13,101-2,"Cib spp, cib",NaN,nan
79.129999999999995,6.090000000000000,1281.000000000000000,0.790000000000000,M13,104-1,"Cib spp, cib",NaN,nan
79.129999999999995,6.090000000000000,1277.000000000000000,0.660000000000000,M13,403-1,"Cib spp, cib",NaN,nan
79.170000000000002,11.750000000000000,364.000000000000000,1.370000000000000,M13,1287-2,"Cib spp, cib",NaN,nan
79.280000000000001,4.330000000000000,2402.000000000000000,1.220000000000000,M13,125-2,"Cib spp, cib",NaN,nan
79.489999999999995,-2.900000000000000,2470.000000000000000,1.290000000000000,M13,2890-1,"Cib spp, cib",NaN,nan
79.620000000000005,-4.680000000000000,1352.000000000000000,1.510000000000000,M13,2887-2,"Cib spp, cib",NaN,nan
79.659999999999997,-4.520000000000000,1514.000000000000000,1.300000000000000,M13,2879-1,"Cib spp, cib",NaN,nan
79.670000000000002,-5.320000000000000,717.000000000000000,1.100000000000000,M13,2878-1,"Cib spp, cib",NaN,nan
79.670000000000002,2.010000000000000,1671.000000000000000,1.340000000000000,M13,2882-1,"Cib spp, cib",NaN,nan
79.670000000000002,6.030000000000000,1330.000000000000000,0.770000000000000,M13,2884-1,"Cib spp, cib",NaN,nan
79.670000000000002,7.530000000000000,770.000000000000000,1.310000000000000,M13,2885-1,"Cib spp, cib",NaN,nan
79.670000000000002,8.350000000000000,537.000000000000000,1.040000000000000,M13,2886-1,"Cib spp, cib",NaN,nan
79.680000000000007,-1.300000000000000,2669.000000000000000,1.360000000000000,M13,2881-1,"Cib spp, cib",NaN,nan
79.689999999999998,5.340000000000000,2045.000000000000000,0.830000000000000,M13,2215-1,"Cib spp, cib",NaN,nan
80.030000000000001,-5.750000000000000,425.000000000000000,1.280000000000000,M13,2424-2,"Cib spp, cib",NaN,nan
80.040000000000006,-4.200000000000000,1960.000000000000000,1.240000000000000,M13,2422-2,"Cib spp, cib",NaN,nan
80.079999999999998,-15.760000000000000,408.000000000000000,1.040000000000000,M13,2433-3,"Cib spp, cib",NaN,nan
80.109999999999999,29.609999999999999,339.000000000000000,0.680000000000000,M13,2148-1,"Cib spp, cib",NaN,nan
80.129999999999995,9.840000000000000,565.000000000000000,1.180000000000000,M13,2123-3,"Cib spp, cib",NaN,nan
80.269999999999996,6.630000000000000,552.000000000000000,1.310000000000000,M13,2214-1,"Cib spp, cib",NaN,nan
80.290000000000006,6.580000000000000,562.000000000000000,0.610000000000000,M13,2214-4,"Cib spp, cib",NaN,nan
80.390000000000001,10.490000000000000,822.000000000000000,1.110000000000000,M13,2865-2,"Cib spp, cib",NaN,nan
80.450000000000003,-13.650000000000000,326.000000000000000,0.920000000000000,M13,2437-3,"Cib spp, cib",NaN,nan
80.450000000000003,-13.640000000000001,316.000000000000000,1.180000000000000,M13,2432-3,"Cib spp, cib",NaN,nan
80.459999999999994,-13.670000000000000,340.000000000000000,0.850000000000000,M13,2419-3,"Cib spp, cib",NaN,nan
80.459999999999994,-13.630000000000001,330.000000000000000,0.970000000000000,M13,2426-4,"Cib spp, cib",NaN,nan
80.469999999999999,8.130000000000004,874.000000000000000,1.260000000000000,M13,2213-4,"Cib spp, cib",NaN,nan
80.469999999999999,8.210000000000004,897.000000000000000,0.980000000000000,M13,2213-1,"Cib spp, cib",NaN,nan
80.530000000000001,10.359999999999999,772.000000000000000,0.870000000000000,M13,2864-5,"Cib spp, cib",NaN,nan
80.579999999999998,11.789999999999999,1042.000000000000000,1.210000000000000,M13,2862-5,"Cib spp, cib",NaN,nan
80.920000000000002,9.820000000000000,1001.000000000000000,1.310000000000000,M13,2834-6,"Cib spp, cib",NaN,nan
81.000000000000000,-6.690000000000000,1109.000000000000000,1.530000000000000,M13,2872-1,"Cib spp, cib",NaN,nan
81.010000000000005,-1.590000000000000,2262.000000000000000,1.550000000000000,M13,2869-1,"Cib spp, cib",NaN,nan
81.049999999999997,-7.030000000000000,1588.000000000000000,1.400000000000000,M13,2873-1,"Cib spp, cib",NaN,nan
81.069999999999993,-5.570000000000000,2282.000000000000000,1.350000000000000,M13,2871-2,"Cib spp, cib",NaN,nan
81.069999999999993,-4.040000000000000,3292.000000000000000,1.430000000000000,M13,2870-1,"Cib spp, cib",NaN,nan
81.099999999999994,7.070000000000000,847.000000000000000,1.150000000000000,M13,2835-5,"Cib spp, cib",NaN,nan
81.109999999999999,16.219999999999999,2065.000000000000000,1.280000000000000,M13,2832-12,"Cib spp, cib",NaN,nan
81.120000000000005,12.600000000000000,2217.000000000000000,1.420000000000000,M13,308-2,"Cib spp, cib",NaN,nan
81.129999999999995,5.650000000000000,657.000000000000000,1.450000000000000,M13,2836-6,"Cib spp, cib",NaN,nan
81.230000000000004,0.360000000000000,2340.000000000000000,0.990000000000000,M13,2838-6,"Cib spp, cib",NaN,nan
81.230000000000004,2.420000000000000,1028.000000000000000,1.020000000000000,M13,2837-6,"Cib spp, cib",NaN,nan
81.260000000000005,-8.390000000000002,1040.000000000000000,1.260000000000000,M13,2430-2,"Cib spp, cib",NaN,nan
81.269999999999996,13.050000000000001,2309.000000000000000,1.350000000000000,M13,2861-11,"Cib spp, cib",NaN,nan
81.299999999999997,18.620000000000001,555.000000000000000,1.240000000000000,M13,2130-2,"Cib spp, cib",NaN,nan
